"Date","Price","Open","High","Low","Vol.","Change"
"Nov 12, 2018","6,435.0","6,445.0","6,475.9","6,409.4","130.16K","-0.17"
"Nov 11, 2018","6,446.1","6,427.1","6,451.7","6,359.0","127.40K","0.30"
"Nov 10, 2018","6,427.1","6,411.9","6,461.7","6,411.7","115.87K","0.24"
"Nov 09, 2018","6,412.0","6,473.8","6,496.1","6,390.0","151.60K","-0.96"
"Nov 08, 2018","6,474.0","6,565.3","6,577.3","6,466.3","159.30K","-1.39"
"Nov 07, 2018","6,565.3","6,503.1","6,594.3","6,502.0","170.76K","0.96"
"Nov 06, 2018","6,502.8","6,460.4","6,509.6","6,441.6","154.87K","0.67"
"Nov 05, 2018","6,459.7","6,478.2","6,489.2","6,431.7","128.51K","-0.29"
"Nov 04, 2018","6,478.2","6,386.2","6,508.9","6,359.7","128.76K","1.44"
"Nov 03, 2018","6,386.2","6,424.5","6,429.5","6,346.2","112.84K","-0.60"
"Nov 02, 2018","6,424.7","6,400.5","6,444.3","6,390.9","135.87K","0.38"
"Nov 01, 2018","6,400.5","6,365.9","6,421.8","6,354.2","124.16K","0.54"
"Oct 31, 2018","6,365.9","6,327.9","6,405.7","6,257.8","129.06K","0.64"
"Oct 30, 2018","6,325.7","6,336.7","6,469.9","6,316.5","128.21K","-0.15"
"Oct 29, 2018","6,335.0","6,486.1","6,498.4","6,310.5","160.52K","-2.33"
"Oct 28, 2018","6,486.1","6,494.6","6,502.2","6,461.2","93.97K","-0.12"
"Oct 27, 2018","6,494.2","6,510.0","6,534.0","6,473.7","76.72K","-0.24"
"Oct 26, 2018","6,510.0","6,507.0","6,570.5","6,498.5","97.17K","0.05"
"Oct 25, 2018","6,507.0","6,532.5","6,544.8","6,491.5","97.43K","-0.36"
"Oct 24, 2018","6,530.7","6,531.2","6,593.8","6,522.6","98.74K","0.03"
"Oct 23, 2018","6,528.7","6,558.6","6,573.6","6,500.5","108.86K","-0.41"
"Oct 22, 2018","6,555.8","6,583.0","6,612.7","6,529.5","101.57K","-0.41"
"Oct 21, 2018","6,583.0","6,575.9","6,643.1","6,568.0","92.94K","0.16"
"Oct 20, 2018","6,572.2","6,511.7","6,593.7","6,495.9","97.77K","0.92"
"Oct 19, 2018","6,512.0","6,576.4","6,603.2","6,506.9","121.44K","-0.94"
"Oct 18, 2018","6,574.1","6,690.1","6,736.3","6,530.6","134.15K","-1.68"
"Oct 17, 2018","6,686.6","6,718.9","6,745.9","6,637.8","136.71K","-0.28"
"Oct 16, 2018","6,705.3","6,712.4","6,836.7","6,645.4","155.85K","0.08"
"Oct 15, 2018","6,699.8","6,326.8","7,358.4","6,300.2","443.33K","5.90"
"Oct 14, 2018","6,326.8","6,321.6","6,390.9","6,300.0","99.38K","0.08"
"Oct 13, 2018","6,321.7","6,291.3","6,329.3","6,282.8","94.45K","0.48"
"Oct 12, 2018","6,291.3","6,239.2","6,344.8","6,206.8","147.40K","0.84"
"Oct 11, 2018","6,239.1","6,618.0","6,622.5","6,206.2","245.28K","-5.72"
"Oct 10, 2018","6,618.0","6,650.6","6,653.5","6,526.0","101.93K","-0.49"
"Oct 09, 2018","6,650.8","6,669.6","6,678.9","6,613.3","80.79K","-0.28"
"Oct 08, 2018","6,669.6","6,611.0","6,699.5","6,589.9","119.68K","0.89"
"Oct 07, 2018","6,611.0","6,596.3","6,633.9","6,523.8","77.06K","0.22"
"Oct 06, 2018","6,596.3","6,639.1","6,661.5","6,550.4","9.18M","-0.65"
"Oct 05, 2018","6,639.1","6,584.2","6,682.3","6,537.6","9.34M","0.83"
"Oct 04, 2018","6,584.2","6,509.2","6,653.0","6,487.8","9.31M","1.17"
"Oct 03, 2018","6,507.8","6,549.9","6,563.5","6,429.6","9.21M","-0.64"
"Oct 02, 2018","6,549.9","6,608.2","6,645.7","6,034.9","9.34M","-0.88"
"Oct 01, 2018","6,608.2","6,635.2","6,674.7","6,072.7","9.19M","-0.41"
"Sep 30, 2018","6,635.2","6,603.9","6,673.9","6,533.5","9.34M","0.47"
